AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,PARK_FACIL,BUILDTYPE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE,SALE_YEAR,SALE_MONTH,BUILD_YEAR,BUILD_AGE
7,1960.0,8.0,3.0,2.0,5.0,0,1,5.0,4.9,4.9,4.93,387642.0,114012.0,11401230.0,2006,12,1982,24
1,1776.0,41.0,1.0,1.0,4.0,1,2,4.0,4.8,3.1,3.84,309330.0,136105.0,12373200.0,2009,7,1973,36
4,1050.0,189.0,1.0,1.0,3.0,1,2,2.3,2.0,3.2,2.57,267827.0,70895.0,7877250.0,2011,9,1985,26
7,1725.0,177.0,2.0,1.0,4.0,1,1,2.8,3.4,4.4,3.55,361383.0,68370.0,9767120.0,2009,2,1978,31
2,878.0,191.0,1.0,1.0,3.0,0,0,4.5,4.0,2.0,3.55,259225.0,74064.0,9258050.0,2007,3,1980,27
0,1018.0,151.0,1.0,1.0,3.0,1,1,4.6,2.1,3.4,3.5,325466.0,32547.0,8136645.0,2010,6,1987,23
2,1011.0,184.0,1.0,1.0,3.0,1,1,3.5,3.6,3.1,3.42,264005.0,128002.0,8000150.0,2011,9,1998,13
3,1307.0,39.0,1.0,1.0,3.0,0,2,2.3,3.9,4.5,3.66,359399.0,75223.0,8358120.0,2009,12,1980,29
7,1835.0,90.0,3.0,2.0,5.0,1,2,4.2,4.1,4.2,4.16,364603.0,157994.0,12153420.0,2008,7,1977,31
4,1262.0,34.0,1.0,1.0,3.0,0,1,3.7,2.7,3.8,3.44,204320.0,111889.0,4864750.0,2009,7,1960,49
4,698.0,89.0,1.0,1.0,2.0,0,1,3.9,2.3,4.2,3.54,167276.0,78062.0,3717250.0,2011,6,1964,47
2,1087.0,67.0,1.0,1.0,3.0,1,0,2.5,3.6,2.9,3.06,456717.0,207599.0,13839900.0,2009,10,1995,14
7,1923.0,105.0,3.0,2.0,5.0,1,1,2.3,4.0,3.6,3.46,460586.0,80603.0,11514650.0,2011,4,1981,30
2,780.0,101.0,1.0,1.0,2.0,1,1,3.2,3.3,2.1,2.91,232410.0,37486.0,7497100.0,2013,10,1975,38
2,973.0,17.0,1.0,1.0,3.0,0,1,3.3,3.7,3.7,3.58,207910.0,91480.0,8316400.0,2010,2,1994,16
4,679.0,51.0,1.0,1.0,2.0,1,2,4.6,4.7,2.6,3.83,199011.0,68083.0,5237125.0,2009,8,1977,32
2,964.0,150.0,1.0,1.0,3.0,1,1,4.2,4.7,2.5,3.89,270734.0,143828.0,8460450.0,2006,11,1967,39
4,640.0,100.0,1.0,1.0,2.0,1,0,4.7,3.7,5.0,4.52,274845.0,103996.0,7428250.0,2011,6,1996,15
2,850.0,30.0,1.0,1.0,3.0,0,1,2.8,4.2,4.2,3.78,221669.0,73890.0,8209950.0,2009,8,2004,5
1,1970.0,97.0,2.0,1.0,5.0,1,1,4.2,5.0,2.9,3.88,472947.0,223336.0,13137420.0,2014,5,1983,31
3,1470.0,152.0,2.0,1.0,4.0,1,2,3.1,4.4,2.8,3.37,492595.0,192754.0,10708580.0,2010,9,2001,9
2,1105.0,179.0,1.0,1.0,3.0,0,0,4.2,2.7,3.7,3.45,376930.0,181966.0,12997600.0,2012,8,1984,28
3,2198.0,153.0,3.0,2.0,5.0,0,1,2.9,2.9,2.7,2.82,361681.0,214748.0,11302520.0,2008,5,2002,6
4,675.0,123.0,1.0,1.0,2.0,0,1,5.0,3.7,2.1,3.45,222816.0,97482.0,4642000.0,2009,8,1991,18
3,1326.0,176.0,1.0,1.0,3.0,1,1,2.0,2.9,4.0,3.07,482220.0,102600.0,10260000.0,2009,8,1999,10
2,932.0,99.0,1.0,1.0,3.0,0,1,2.8,2.4,3.4,2.82,259866.0,138054.0,8120800.0,2012,11,1984,28
4,501.0,168.0,1.0,1.0,2.0,0,0,3.5,4.4,3.7,3.85,247423.0,118088.0,5623250.0,2011,4,1992,19
0,1072.0,152.0,1.0,1.0,3.0,0,2,5.0,2.5,2.8,3.4,318705.0,143931.0,10280800.0,2008,11,1968,40
4,1648.0,93.0,2.0,2.0,4.0,1,1,2.9,4.2,4.2,3.81,185552.0,133366.0,5798500.0,2012,3,1962,50
5,1745.0,189.0,1.0,1.0,4.0,0,2,2.2,2.7,3.2,2.775,378137.0,219564.0,12197980.0,2011,7,1992,19
5,1616.0,44.0,1.0,1.0,4.0,1,2,2.6,4.3,3.9,3.61,441406.0,99672.0,14238900.0,2009,1,1983,26
3,1605.0,179.0,2.0,1.0,4.0,0,2,3.7,2.4,2.1,2.67,453442.0,257638.0,10305500.0,2010,8,1990,20
2,1094.0,108.0,1.0,1.0,3.0,1,1,3.8,2.7,3.0,3.12,291476.0,150439.0,9402450.0,2014,12,2007,7
4,834.0,186.0,1.0,1.0,2.0,1,0,4.8,4.8,2.4,3.84,260618.0,217181.0,8687250.0,2011,1,1992,19
2,898.0,20.0,1.0,1.0,3.0,0,1,2.2,2.7,3.9,2.91,219119.0,143270.0,8427650.0,2011,6,1996,15
3,1864.0,59.0,3.0,2.0,5.0,0,1,4.2,4.7,4.4,4.43,466712.0,85723.0,9524740.0,2009,8,1982,27
3,2097.0,91.0,3.0,2.0,5.0,0,1,4.7,4.7,3.1,4.06,363304.0,235656.0,9819020.0,2010,5,1989,21
4,1459.0,35.0,2.0,2.0,4.0,1,1,2.0,3.0,4.4,3.26,333648.0,207403.0,9017500.0,2010,8,2002,8
4,1459.0,10.0,2.0,2.0,4.0,1,2,2.8,2.9,5.0,3.71,444969.0,222484.0,8899375.0,2011,10,1978,33
7,1912.0,1.0,3.0,2.0,5.0,0,1,2.8,3.4,4.0,3.43,355916.0,177958.0,9886560.0,2004,6,1991,13
1,1842.0,14.0,2.0,1.0,5.0,1,1,3.4,2.8,2.9,3.05,329111.0,210631.0,13164420.0,2013,4,1987,26
7,1627.0,148.0,2.0,1.0,4.0,1,0,4.6,4.7,4.4,4.59,540983.0,200936.0,15456650.0,2011,12,1996,15
4,1014.0,112.0,1.0,1.0,3.0,1,2,2.6,4.5,4.1,3.77,386262.0,75573.0,8397000.0,2011,3,1974,37
7,1537.0,116.0,2.0,1.0,4.0,0,2,2.7,3.1,3.8,3.21,282170.0,68636.0,7626210.0,2011,8,1988,23
1,1614.0,119.0,1.0,1.0,4.0,1,2,4.5,3.2,3.6,3.815,443783.0,143930.0,11994130.0,2013,12,1970,43
4,1516.0,62.0,2.0,2.0,4.0,1,0,4.2,2.5,3.2,3.29,346313.0,253963.0,11543750.0,2010,7,1989,21
4,806.0,131.0,1.0,1.0,2.0,0,0,3.9,4.7,2.9,3.74,354773.0,155754.0,8653000.0,2010,5,1982,28
2,1129.0,198.0,1.0,1.0,3.0,1,1,2.8,2.1,4.8,3.12,321822.0,140797.0,10056950.0,2006,11,1989,17
0,941.0,154.0,1.0,1.0,3.0,0,1,2.6,2.3,4.0,3.24,207327.0,54560.0,5455965.0,2010,1,1979,31
4,1166.0,147.0,1.0,1.0,3.0,1,1,2.6,4.1,3.7,3.49,186960.0,74784.0,4674000.0,2012,3,1972,40
3,2241.0,123.0,4.0,2.0,6.0,1,1,4.1,4.8,4.4,4.43,385836.0,257224.0,11692000.0,2008,11,1998,10
0,1300.0,70.0,2.0,2.0,4.0,1,1,4.5,2.1,3.4,3.47,388468.0,140280.0,10790770.0,2009,6,1991,18
2,1145.0,49.0,1.0,1.0,3.0,1,1,4.8,2.3,3.6,3.44,275714.0,106728.0,8894000.0,2013,11,1977,36
5,1865.0,131.0,2.0,1.0,5.0,1,1,2.2,2.8,3.6,2.98,385102.0,99841.0,14263020.0,2012,12,2001,11
2,1168.0,80.0,1.0,1.0,3.0,0,0,2.4,4.5,3.6,3.6,304066.0,206765.0,12162650.0,2010,7,2003,7
2,827.0,27.0,1.0,1.0,3.0,1,2,3.3,2.1,2.3,2.52,246975.0,118548.0,9878990.0,2010,3,2006,4
0,1185.0,130.0,1.0,1.0,3.0,0,2,2.9,3.2,4.7,3.86,312163.0,37838.0,9459475.0,2007,7,1982,25
0,1151.0,104.0,1.0,1.0,3.0,1,2,2.8,3.0,2.4,2.64,362795.0,45349.0,11337335.0,2011,12,1982,29
0,616.0,86.0,1.0,1.0,2.0,0,2,2.1,3.1,2.7,2.6,212074.0,37113.0,5301855.0,2008,7,1971,37
2,700.0,172.0,1.0,1.0,2.0,1,0,2.7,2.7,2.1,2.52,335382.0,121957.0,10163100.0,2012,11,1986,26
0,922.0,59.0,1.0,1.0,3.0,1,0,2.7,3.7,4.9,4.0,385810.0,19785.0,9892565.0,2009,4,1978,31
3,1505.0,70.0,2.0,1.0,4.0,1,0,3.6,2.8,3.6,3.36,708159.0,368833.0,14753320.0,2009,2,1993,16
0,1208.0,183.0,2.0,2.0,4.0,0,1,3.8,4.6,2.4,3.26,221275.0,85655.0,7137900.0,2008,1,1988,20
3,1400.0,143.0,2.0,1.0,4.0,0,2,2.2,2.2,4.4,3.08,375161.0,100653.0,9150280.0,2011,11,1997,14
2,1205.0,39.0,2.0,1.0,4.0,0,2,3.3,4.1,2.4,3.35,228184.0,63891.0,9127350.0,2009,10,1983,26
2,818.0,118.0,1.0,1.0,3.0,0,2,2.3,4.6,3.4,3.55,246915.0,74823.0,7482260.0,2015,2,2003,12
7,1789.0,145.0,2.0,1.0,4.0,1,1,3.6,3.5,4.0,3.68,285124.0,146882.0,8640110.0,2009,11,1966,43
2,1098.0,115.0,1.0,1.0,3.0,0,2,3.0,4.0,2.0,3.1,247770.0,66072.0,8259010.0,2009,7,1976,33
3,2035.0,94.0,3.0,2.0,5.0,0,2,4.3,2.5,3.8,3.56,499794.0,190398.0,11899860.0,2010,10,2002,8
4,1243.0,147.0,1.0,1.0,3.0,1,1,4.0,4.2,3.5,3.86,207607.0,63879.0,5323250.0,2010,12,1993,17
4,844.0,101.0,1.0,1.0,2.0,0,0,4.0,2.9,4.7,3.95,231490.0,152122.0,6614000.0,2012,3,2000,12
4,615.0,18.0,1.0,1.0,2.0,1,1,3.2,2.4,5.0,3.68,121201.0,54222.0,3189500.0,2011,4,1963,48
1,1854.0,120.0,2.0,1.0,5.0,1,2,2.3,3.3,2.8,2.75,404223.0,236959.0,13938740.0,2014,11,1993,21
2,888.0,144.0,1.0,1.0,3.0,1,1,4.7,2.3,2.6,3.11,247905.0,74372.0,8263500.0,2007,5,1969,38
0,657.0,177.0,1.0,1.0,2.0,0,1,4.6,3.5,3.5,3.83,192544.0,69118.0,4937025.0,2009,2,1994,15
2,1283.0,126.0,2.0,1.0,4.0,0,0,3.3,2.2,2.4,2.59,375084.0,87520.0,12502800.0,2009,1,1973,36
5,1715.0,27.0,1.0,1.0,4.0,1,1,3.2,3.0,2.7,2.925,433743.0,216872.0,13554470.0,2012,8,1976,36
4,1655.0,97.0,2.0,2.0,4.0,1,1,4.7,3.7,4.8,4.44,317798.0,149552.0,9347000.0,2011,7,1985,26
4,1013.0,53.0,1.0,1.0,3.0,1,1,2.9,4.1,2.7,3.18,262024.0,98987.0,5822750.0,2011,12,2004,7
2,763.0,124.0,1.0,1.0,2.0,1,0,3.1,4.8,4.4,4.17,351797.0,117266.0,11726550.0,2008,9,1995,13
5,1881.0,14.0,2.0,1.0,5.0,1,0,2.4,4.5,2.8,3.105,839394.0,317609.0,22686330.0,2009,5,1990,19
2,928.0,178.0,1.0,1.0,3.0,0,0,2.3,3.5,3.3,3.08,376155.0,91189.0,11398650.0,2009,11,2002,7
4,1149.0,21.0,1.0,1.0,3.0,0,1,4.0,4.1,3.3,3.75,276424.0,135141.0,6142750.0,2010,6,1983,27
4,1255.0,200.0,1.0,1.0,3.0,0,2,3.9,4.3,2.4,3.42,276926.0,114382.0,6020125.0,2012,1,1972,40
0,1160.0,27.0,1.0,1.0,3.0,1,1,2.2,4.3,2.1,2.57,336879.0,112293.0,10208460.0,2011,10,1987,24
7,1544.0,196.0,2.0,1.0,4.0,1,0,3.1,4.8,3.1,3.87,378344.0,158660.0,12204650.0,2007,5,1982,25
4,1058.0,132.0,1.0,1.0,3.0,0,1,4.5,4.6,2.3,3.65,235848.0,132665.0,7370250.0,2011,7,1988,23
7,1765.0,38.0,2.0,1.0,4.0,0,2,3.4,3.3,2.9,3.21,374944.0,67298.0,9613940.0,2010,3,2003,7
0,864.0,144.0,1.0,1.0,3.0,1,0,4.5,4.1,2.0,3.17,375700.0,83489.0,10436115.0,2010,12,1989,21
4,1374.0,28.0,2.0,2.0,4.0,1,0,3.4,3.1,3.9,3.51,414313.0,224913.0,11837500.0,2012,2,1974,38
2,1072.0,77.0,1.0,1.0,3.0,0,2,3.6,3.9,2.8,3.48,202176.0,108864.0,7775990.0,2009,1,1992,17
2,1087.0,141.0,1.0,1.0,3.0,1,0,4.4,2.7,4.9,3.87,357238.0,160141.0,12318550.0,2014,12,1993,21
1,1645.0,193.0,1.0,1.0,4.0,0,1,3.4,2.1,4.8,3.635,341313.0,90348.0,10038630.0,2008,6,1969,39
4,895.0,42.0,1.0,1.0,3.0,1,0,4.9,2.0,2.3,2.99,300456.0,100152.0,8346000.0,2010,4,1986,24
1,1587.0,190.0,1.0,1.0,4.0,0,2,4.2,3.8,3.4,3.78,428079.0,127267.0,11569710.0,2009,3,1974,35
7,1531.0,134.0,2.0,1.0,4.0,0,1,4.0,3.8,2.6,3.49,268832.0,130080.0,8672000.0,2007,4,1952,55
3,1689.0,36.0,2.0,1.0,4.0,1,2,3.9,4.6,2.9,3.71,538461.0,157051.0,11217940.0,2010,5,1992,18
4,613.0,163.0,1.0,1.0,2.0,0,1,3.5,2.6,2.8,2.95,238711.0,103080.0,5425250.0,2009,7,1976,33
3,2494.0,161.0,4.0,2.0,6.0,1,2,4.0,3.3,4.1,3.83,507222.0,213567.0,13347960.0,2009,9,1995,14
7,1545.0,49.0,2.0,1.0,4.0,0,1,4.7,4.6,3.8,4.39,232039.0,53038.0,6629690.0,2009,8,1992,17
7,1550.0,57.0,2.0,1.0,4.0,1,2,3.8,3.8,2.0,3.26,365771.0,96822.0,10757980.0,2007,6,1963,44
3,2318.0,17.0,4.0,2.0,6.0,1,0,3.1,3.3,3.2,3.2,616773.0,149521.0,18690080.0,2009,12,1995,14
3,2481.0,170.0,4.0,2.0,6.0,1,1,4.1,2.9,3.8,3.62,436445.0,122750.0,13638900.0,2011,8,2006,5
7,1552.0,45.0,2.0,1.0,4.0,0,0,4.2,3.9,4.7,4.22,475240.0,166334.0,11881010.0,2006,10,1988,18
4,943.0,73.0,1.0,1.0,3.0,1,0,5.0,3.1,3.3,3.75,350115.0,195653.0,10297500.0,2010,8,2000,10
5,1635.0,190.0,1.0,1.0,4.0,0,1,2.9,3.2,3.7,3.335,438677.0,150074.0,11544130.0,2010,4,1996,14
4,1121.0,77.0,1.0,1.0,3.0,1,0,3.0,4.0,2.7,3.18,366848.0,196845.0,8947500.0,2011,11,1997,14
4,1241.0,50.0,1.0,1.0,3.0,1,2,2.0,4.8,3.4,3.4,332983.0,140593.0,7399625.0,2011,5,1970,41
7,1869.0,173.0,3.0,2.0,5.0,1,1,4.6,3.9,4.4,4.23,352625.0,167497.0,8815630.0,2009,12,1965,44
2,1264.0,122.0,2.0,1.0,4.0,1,1,4.2,4.5,4.0,4.26,285412.0,131729.0,10977400.0,2013,8,1977,36
7,1558.0,35.0,2.0,1.0,4.0,1,1,4.9,2.4,2.4,3.03,312539.0,104180.0,9470890.0,2007,12,2000,7
2,765.0,172.0,1.0,1.0,2.0,1,0,4.3,2.5,4.6,3.67,350768.0,186346.0,10961500.0,2009,10,1975,34
2,950.0,156.0,1.0,1.0,3.0,1,1,4.6,4.3,3.1,4.03,294525.0,127628.0,9817500.0,2012,12,1974,38
2,1248.0,123.0,2.0,1.0,4.0,1,0,2.1,3.0,4.4,3.15,501440.0,75976.0,15195150.0,2012,10,2007,5
4,901.0,40.0,1.0,1.0,3.0,1,2,3.0,4.8,3.1,3.58,145045.0,79541.0,4678875.0,2010,5,2004,6
4,1410.0,164.0,2.0,2.0,4.0,0,1,4.3,3.3,3.3,3.6,303088.0,87736.0,7976000.0,2009,12,1997,12
3,2263.0,22.0,4.0,2.0,6.0,0,1,2.7,3.5,2.2,2.74,468795.0,271408.0,12336720.0,2011,5,1995,16
5,1745.0,169.0,1.0,1.0,4.0,0,2,3.7,4.2,2.8,3.42,337127.0,224751.0,12486170.0,2011,4,1980,31
3,2100.0,125.0,3.0,2.0,5.0,0,0,4.1,3.5,3.5,3.68,735368.0,290727.0,17101580.0,2009,9,1980,29
3,2414.0,54.0,4.0,2.0,6.0,1,0,4.1,4.8,2.8,3.79,947124.0,221667.0,20151580.0,2009,11,2000,9
2,793.0,146.0,1.0,1.0,2.0,1,2,2.1,2.0,3.1,2.36,217563.0,95728.0,8702510.0,2007,2,1997,10
1,1502.0,87.0,1.0,1.0,4.0,1,0,2.6,5.0,3.0,3.36,607807.0,339657.0,17876680.0,2012,8,1998,14
4,748.0,98.0,1.0,1.0,2.0,1,2,3.5,4.6,3.9,3.99,150315.0,36440.0,4555000.0,2012,3,2002,10
2,788.0,39.0,1.0,1.0,2.0,0,1,3.5,2.3,4.2,3.23,213912.0,99826.0,7130400.0,2009,9,1977,32
4,1341.0,165.0,2.0,2.0,4.0,0,0,4.0,4.0,4.2,4.08,364189.0,118573.0,8469500.0,2011,2,1973,38
1,1571.0,41.0,1.0,1.0,4.0,1,2,4.4,3.8,2.8,3.61,412886.0,112605.0,12511690.0,2012,11,1979,33
0,944.0,63.0,1.0,1.0,3.0,1,0,3.7,4.1,4.5,4.18,337899.0,147831.0,10559330.0,2009,6,1987,22
2,1206.0,62.0,2.0,1.0,4.0,0,1,4.3,3.2,3.8,3.71,300593.0,48483.0,9696550.0,2009,5,1996,13
4,1465.0,26.0,2.0,2.0,4.0,0,0,3.3,3.1,4.6,3.76,495675.0,220300.0,11015000.0,2011,2,1963,48
2,707.0,148.0,1.0,1.0,2.0,1,2,4.7,3.8,3.0,3.83,215755.0,107878.0,7191840.0,2008,10,1997,11
7,1968.0,51.0,3.0,2.0,5.0,0,2,3.7,4.4,4.7,4.32,318946.0,103442.0,8620150.0,2004,1,1959,45
2,813.0,169.0,1.0,1.0,3.0,1,2,2.8,4.0,4.8,3.88,291598.0,88363.0,8836310.0,2009,12,1975,34
4,586.0,178.0,1.0,1.0,2.0,1,0,2.4,2.7,4.2,3.21,292613.0,122897.0,5852250.0,2009,8,1974,35
4,1671.0,81.0,2.0,2.0,4.0,0,1,2.9,3.1,2.3,2.72,301092.0,82116.0,6843000.0,2010,5,1968,42
7,1740.0,14.0,2.0,1.0,4.0,1,0,2.5,3.9,4.0,3.58,532885.0,188077.0,15673080.0,2010,7,1996,14
7,1633.0,12.0,2.0,1.0,4.0,1,0,4.0,4.9,3.3,4.2,564853.0,130351.0,14483410.0,2010,8,1962,48
4,550.0,4.0,1.0,1.0,2.0,1,2,2.3,4.0,3.6,3.33,299398.0,115677.0,6804500.0,2009,12,1978,31
0,1267.0,49.0,2.0,2.0,4.0,1,1,2.8,3.9,3.8,3.52,301708.0,8381.0,8380775.0,2007,7,2002,5
0,916.0,114.0,1.0,1.0,3.0,1,2,2.8,3.1,3.3,3.11,318444.0,16330.0,8165230.0,2009,12,1987,22
5,1872.0,194.0,2.0,1.0,5.0,1,0,4.8,2.7,3.5,3.69,821467.0,355229.0,22201820.0,2007,4,2001,6
2,1148.0,85.0,1.0,1.0,3.0,0,1,3.2,2.5,4.7,3.37,260711.0,55867.0,9311100.0,2011,8,1989,22
3,1840.0,16.0,3.0,2.0,5.0,0,0,3.7,3.6,2.8,3.31,540450.0,180150.0,16377280.0,2009,12,1995,14
4,586.0,45.0,1.0,1.0,2.0,0,2,3.3,3.4,2.2,2.89,203702.0,71059.0,4737250.0,2011,9,1969,42
4,1121.0,26.0,1.0,1.0,3.0,0,0,2.5,2.4,2.5,2.47,253164.0,74460.0,7446000.0,2010,1,2002,8
3,2430.0,115.0,4.0,2.0,6.0,0,0,2.7,4.6,2.9,3.35,853494.0,352530.0,18554220.0,2009,5,1998,11
3,2256.0,39.0,4.0,2.0,6.0,0,1,4.5,2.2,2.4,2.97,463684.0,231842.0,10538280.0,2009,1,1985,24
2,1280.0,63.0,2.0,1.0,4.0,0,0,4.2,2.9,3.8,3.56,477456.0,130215.0,14468350.0,2014,7,1981,33
2,1184.0,63.0,1.0,1.0,3.0,1,0,3.6,2.2,3.6,3.04,406928.0,182416.0,14032000.0,2012,1,1976,36
1,1775.0,30.0,1.0,1.0,4.0,0,0,4.6,4.2,4.7,4.54,637097.0,267170.0,20551520.0,2007,7,2001,6
2,1062.0,117.0,1.0,1.0,3.0,1,2,4.9,2.8,4.8,4.03,246944.0,97014.0,8819440.0,2009,4,1979,30
2,823.0,31.0,1.0,1.0,3.0,1,0,3.4,4.2,4.2,3.96,334184.0,47741.0,11935150.0,2008,11,1975,33
7,1626.0,37.0,2.0,1.0,4.0,1,2,3.4,4.0,3.2,3.61,309148.0,100019.0,9092600.0,2006,9,1966,40
4,774.0,74.0,1.0,1.0,2.0,1,0,3.7,2.8,4.9,3.91,300330.0,89460.0,6390000.0,2011,6,1983,28
7,1627.0,103.0,2.0,1.0,4.0,1,2,2.7,3.4,3.9,3.38,344834.0,114945.0,10449500.0,2009,1,2004,5
3,2078.0,150.0,3.0,2.0,5.0,1,1,2.2,4.9,4.5,3.93,400703.0,303563.0,12142520.0,2011,11,2005,6
1,1740.0,182.0,1.0,1.0,4.0,1,1,4.8,2.4,4.8,4.2,375584.0,145387.0,12115600.0,2009,7,1979,30
0,630.0,141.0,1.0,1.0,2.0,1,0,3.5,3.6,4.9,4.22,309761.0,28160.0,9386685.0,2011,5,1972,39
4,1474.0,90.0,2.0,2.0,4.0,1,0,4.6,2.1,2.0,2.81,393771.0,115815.0,11581500.0,2012,3,2006,6
2,1114.0,194.0,1.0,1.0,3.0,0,2,4.2,4.2,2.0,3.54,293750.0,146875.0,9791680.0,2008,5,1986,22
2,1188.0,88.0,1.0,1.0,3.0,0,0,3.2,3.6,3.4,3.42,354889.0,39432.0,13144050.0,2012,4,2005,7
2,1273.0,91.0,2.0,1.0,4.0,0,2,3.6,4.8,3.5,4.05,259931.0,129966.0,9283260.0,2013,12,1990,23
7,1884.0,199.0,3.0,2.0,5.0,1,0,2.8,4.2,2.2,3.25,511992.0,297286.0,16515880.0,2010,7,1991,19
4,1550.0,165.0,2.0,2.0,4.0,1,1,5.0,2.9,4.3,4.09,261951.0,141595.0,7079750.0,2011,11,1962,49
0,1208.0,80.0,2.0,2.0,4.0,0,2,4.7,2.8,4.6,4.27,317856.0,10253.0,10253410.0,2009,11,1975,34
2,1231.0,48.0,2.0,1.0,4.0,1,0,4.0,2.5,2.4,2.92,456195.0,156817.0,14256100.0,2010,4,2004,6
2,914.0,29.0,1.0,1.0,3.0,0,0,4.0,2.2,3.9,3.25,374816.0,37482.0,12493850.0,2014,4,2003,11
7,1578.0,57.0,2.0,1.0,4.0,1,1,4.8,2.1,4.6,3.53,379572.0,132850.0,9489290.0,2011,1,1984,27
2,938.0,74.0,1.0,1.0,3.0,1,1,4.2,3.2,5.0,4.04,271765.0,113966.0,8766600.0,2014,8,1998,16
3,2240.0,98.0,4.0,2.0,6.0,0,2,3.2,3.1,5.0,3.89,547196.0,99490.0,12436280.0,2008,3,1984,24
5,1595.0,136.0,1.0,1.0,4.0,0,0,4.2,2.0,2.9,3.065,522861.0,354798.0,18673590.0,2007,10,1985,22
3,2438.0,105.0,4.0,2.0,6.0,1,0,4.6,4.6,2.2,3.64,929714.0,193690.0,19369040.0,2008,11,1996,12
2,707.0,108.0,1.0,1.0,2.0,0,2,3.2,3.2,3.8,3.38,197154.0,53080.0,7582840.0,2011,12,1980,31
7,1697.0,153.0,2.0,1.0,4.0,1,2,3.6,4.6,4.8,4.41,411275.0,141009.0,11750710.0,2006,10,1958,48
3,2049.0,46.0,3.0,2.0,5.0,0,0,2.5,2.3,2.2,2.32,487930.0,274461.0,15247820.0,2010,4,1989,21
1,1775.0,101.0,1.0,1.0,4.0,1,2,3.4,2.5,3.8,3.335,551189.0,183730.0,15310800.0,2014,6,1979,35
4,957.0,2.0,1.0,1.0,3.0,0,1,3.3,3.5,4.5,3.84,212380.0,124320.0,5180000.0,2010,4,2000,10
4,1592.0,8.0,2.0,2.0,4.0,0,2,3.2,2.6,4.6,3.58,401663.0,184765.0,8033250.0,2009,10,2002,7
3,2317.0,137.0,4.0,2.0,6.0,0,2,5.0,3.6,4.6,4.42,566326.0,244550.0,12871040.0,2010,12,1996,14
2,742.0,7.0,1.0,1.0,2.0,0,2,5.0,3.9,3.2,4.02,154071.0,29629.0,5925790.0,2013,11,1978,35
2,763.0,13.0,1.0,1.0,2.0,0,2,3.8,4.5,4.6,4.32,182947.0,49255.0,7036410.0,2008,6,1986,22
7,1738.0,195.0,2.0,1.0,4.0,1,0,4.9,2.7,3.7,3.55,548687.0,235151.0,15676760.0,2006,2,1993,13
2,791.0,156.0,1.0,1.0,2.0,1,1,2.7,5.0,2.8,3.65,248567.0,99427.0,8285550.0,2007,5,1986,21
1,1662.0,152.0,1.0,1.0,4.0,0,0,4.7,4.0,2.1,3.485,548815.0,292701.0,18293830.0,2010,8,1976,34
1,1794.0,45.0,1.0,1.0,4.0,0,2,2.8,2.0,2.5,2.48,541188.0,249779.0,13876620.0,2010,1,1970,40
2,841.0,183.0,1.0,1.0,3.0,0,1,4.4,4.5,3.0,4.02,244277.0,81426.0,8142550.0,2013,11,1988,25
0,702.0,51.0,1.0,1.0,2.0,1,0,3.0,2.7,4.7,3.79,383073.0,103533.0,10353315.0,2010,4,1989,21
4,1009.0,55.0,1.0,1.0,3.0,1,2,2.0,4.0,2.8,2.92,233873.0,103179.0,6878625.0,2011,3,1962,49
3,1522.0,0.0,2.0,1.0,4.0,0,0,4.9,2.2,4.8,4.05,430613.0,134567.0,13456660.0,2011,5,1988,23
0,1274.0,79.0,2.0,2.0,4.0,0,2,2.5,3.0,3.7,3.2,423539.0,74119.0,10588470.0,2007,10,1989,18
3,2175.0,72.0,3.0,2.0,5.0,0,1,4.9,4.1,4.4,4.46,544632.0,90772.0,11346500.0,2010,10,1985,25
3,2101.0,69.0,3.0,2.0,5.0,1,1,3.6,3.8,5.0,4.22,384194.0,186276.0,11642240.0,2010,4,1988,22
0,837.0,2.0,1.0,1.0,3.0,0,2,3.4,2.0,2.2,2.52,256170.0,48032.0,8005310.0,2008,5,1974,34
1,1845.0,183.0,2.0,1.0,5.0,1,0,3.5,4.8,4.4,4.185,904779.0,113097.0,22619470.0,2011,12,2005,6
0,1245.0,176.0,2.0,2.0,4.0,0,1,3.1,5.0,2.2,3.03,234843.0,78281.0,7828105.0,2007,2,2000,7
7,1510.0,128.0,2.0,1.0,4.0,0,2,2.9,4.2,3.1,3.55,332333.0,210478.0,11077770.0,2006,5,1990,16
7,1562.0,20.0,2.0,1.0,4.0,1,1,2.5,3.7,2.7,3.1,280609.0,113761.0,7584040.0,2008,2,1956,52
2,792.0,16.0,1.0,1.0,2.0,0,1,2.7,4.8,3.3,3.72,184690.0,125589.0,7387600.0,2010,2,1994,16
2,1124.0,142.0,1.0,1.0,3.0,0,0,2.3,3.0,2.6,2.67,414482.0,40111.0,13370400.0,2013,10,1997,16
7,1917.0,88.0,3.0,2.0,5.0,0,0,4.7,2.4,4.1,3.49,611610.0,128760.0,16094990.0,2008,5,1976,32
7,1910.0,149.0,3.0,2.0,5.0,0,0,4.2,4.7,4.1,4.4,450910.0,315637.0,15030330.0,2008,11,1964,44
0,1151.0,190.0,1.0,1.0,3.0,1,1,4.7,3.0,3.3,3.66,245343.0,53669.0,7666980.0,2008,7,1996,12
